edge_id	from_type	from_id	to_type	to_id	relation_kind	directness	rule_id	year_start	year_end	certainty	supporting_claim_ids	path_text
edge-01849e1b349939c0	proposition	final-judgment-is-coming	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-judgment|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:final-judgment-is-coming + work:commentary-on-john-origen → written_at → place:alexandria
edge-1de706f2843799e1	proposition	trinity-is-three-persons-one-substance	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-trinity|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:trinity-is-three-persons-one-substance + work:commentary-on-john-origen → written_at → place:caesarea
edge-1ea78b7960f4b7e6	proposition	allegorical-interpretation-of-scripture	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-allegorical|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:allegorical-interpretation-of-scripture + work:commentary-on-john-origen → written_at → place:caesarea
edge-23f68a18d2a2f2ed	proposition	prayer-is-offered-without-ceasing	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-prayer|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:prayer-is-offered-without-ceasing + work:commentary-on-john-origen → written_at → place:caesarea
edge-2862d60a2f7a9360	proposition	free-will-grounds-moral-responsibility	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-free-will|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:free-will-grounds-moral-responsibility + work:commentary-on-john-origen → written_at → place:caesarea
edge-39b11af9322a2b74	proposition	son-is-eternally-generated	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-eternal-generation|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:son-is-eternally-generated + work:commentary-on-john-origen → written_at → place:caesarea
edge-3cfeb0cb86f6bdf2	proposition	logos-is-pre-existent-son-of-god	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-logos|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:commentary-on-john-origen → written_at → place:caesarea
edge-3fef34f644b4c4ab	proposition	free-will-grounds-moral-responsibility	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-free-will|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:free-will-grounds-moral-responsibility + work:commentary-on-john-origen → written_at → place:alexandria
edge-72c599c8ce2eef58	proposition	son-is-eternally-generated	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-eternal-generation|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:son-is-eternally-generated + work:commentary-on-john-origen → written_at → place:alexandria
edge-86414b165966ab3f	proposition	final-judgment-is-coming	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-judgment|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:final-judgment-is-coming + work:commentary-on-john-origen → written_at → place:caesarea
edge-93b66c303812baa2	proposition	prayer-is-offered-without-ceasing	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-prayer|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:prayer-is-offered-without-ceasing + work:commentary-on-john-origen → written_at → place:alexandria
edge-99a0012f7ab5c991	proposition	old-testament-is-authoritative-scripture	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-ot|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:old-testament-is-authoritative-scripture + work:commentary-on-john-origen → written_at → place:alexandria
edge-9e2c41037417e0e1	proposition	christ-truly-became-flesh	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-incarnation|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:christ-truly-became-flesh + work:commentary-on-john-origen → written_at → place:alexandria
edge-a66027bba22b81ea	proposition	allegorical-interpretation-of-scripture	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-allegorical|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:allegorical-interpretation-of-scripture + work:commentary-on-john-origen → written_at → place:alexandria
edge-a6663b122840502c	proposition	pre-existence-of-souls	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-pre-existence-souls|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:pre-existence-of-souls + work:commentary-on-john-origen → written_at → place:caesarea
edge-a9ca277ae867526e	proposition	pre-existence-of-souls	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-pre-existence-souls|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:pre-existence-of-souls + work:commentary-on-john-origen → written_at → place:alexandria
edge-b42c7c2c562df8a4	proposition	jesus-born-of-virgin	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-virgin-birth|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:jesus-born-of-virgin + work:commentary-on-john-origen → written_at → place:caesarea
edge-bd847201428479cb	proposition	jesus-born-of-virgin	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-virgin-birth|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:jesus-born-of-virgin + work:commentary-on-john-origen → written_at → place:alexandria
edge-c105cceb6f659e23	proposition	christ-truly-became-flesh	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-incarnation|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:christ-truly-became-flesh + work:commentary-on-john-origen → written_at → place:caesarea
edge-e3989fa16795ed5f	proposition	old-testament-is-authoritative-scripture	place	caesarea	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-ot|clm-comjohn-written-at-caesarea	work:commentary-on-john-origen → work_affirms_proposition → proposition:old-testament-is-authoritative-scripture + work:commentary-on-john-origen → written_at → place:caesarea
edge-eaa828f49c29464a	proposition	trinity-is-three-persons-one-substance	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-trinity|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:trinity-is-three-persons-one-substance + work:commentary-on-john-origen → written_at → place:alexandria
edge-ee517c82a268c02a	proposition	logos-is-pre-existent-son-of-god	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	226	235	probable	clm-comjohn-affirms-logos|clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:commentary-on-john-origen → written_at → place:alexandria
edge-10f3dfb0b5ad90a4	proposition	repentance-is-required	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-repentance|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:repentance-is-required + work:didascalia-apostolorum → written_at → place:edessa
edge-2d506ddfbf19f5c3	proposition	old-testament-is-authoritative-scripture	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-ot-authority|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:old-testament-is-authoritative-scripture + work:didascalia-apostolorum → written_at → place:edessa
edge-39557c28e691c941	proposition	fasting-is-required	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-fasting|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:fasting-is-required + work:didascalia-apostolorum → written_at → place:edessa
edge-3fa85c2eb394fab5	proposition	eucharist-is-sacrifice	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-eucharist-sacrifice|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:eucharist-is-sacrifice + work:didascalia-apostolorum → written_at → place:edessa
edge-407b2858fc870134	proposition	baptism-effects-regeneration	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-baptism-regeneration|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:baptism-effects-regeneration + work:didascalia-apostolorum → written_at → place:edessa
edge-47cfc45cb198eb65	proposition	ordination-conferred-by-laying-on-of-hands	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-ordination|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:ordination-conferred-by-laying-on-of-hands + work:didascalia-apostolorum → written_at → place:edessa
edge-7d2e0e3f891b5881	proposition	eucharist-offered-on-sunday	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-eucharist-sunday|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:eucharist-offered-on-sunday + work:didascalia-apostolorum → written_at → place:edessa
edge-87a010dcb24f8e1e	proposition	baptismal-anointing-with-oil	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-baptismal-anointing|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:baptismal-anointing-with-oil + work:didascalia-apostolorum → written_at → place:edessa
edge-8a3960065185283a	proposition	baptism-administered-in-trinitarian-name	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	230	230	probable	clm-didascalia-affirms-trinitarian-baptism|clm-didascalia-written-syria	work:didascalia-apostolorum → work_affirms_proposition → proposition:baptism-administered-in-trinitarian-name + work:didascalia-apostolorum → written_at → place:edessa
