place_id	decade	presence_status	group_presence_summary	dominant_polity_group_id	supporting_claim_count	derivation_hash
puteoli	130	unknown	roman-church		1	state-5520e7505efb833a
puteoli	140	unknown	roman-church		1	state-70f8fa23f84c74ec
puteoli	150	unknown	roman-church		1	state-b2a68c43ec49b57f
puteoli	160	unknown	roman-church		1	state-63d75a35a16aad37
puteoli	170	unknown	roman-church		1	state-3d8c07d06b4699cb
puteoli	180	unknown	roman-church		1	state-01239b7d08017eaf
puteoli	190	unknown	roman-church		1	state-6f9f7369241479cf
puteoli	200	unknown	roman-church		1	state-7fcfc6801bdee8ab
qumran	-150	attested	essenes; qumran-community		3	state-3b5797a9d5eae6f7
qumran	-140	attested	essenes; qumran-community		3	state-520bee3882eed4b5
qumran	-130	attested	essenes; qumran-community		3	state-80225a8fb0191fd8
qumran	-120	attested	essenes; qumran-community		3	state-b544fbd8a1360eb7
qumran	-110	attested	essenes; qumran-community		3	state-81b2ea3c62f7b52b
qumran	-100	attested	essenes; qumran-community		3	state-ec65c1098f923cc9
qumran	-90	attested	essenes; qumran-community		3	state-8fe981f9ff7d50da
qumran	-80	attested	essenes; qumran-community		3	state-a1e3c5c40fd99931
qumran	-70	attested	essenes; qumran-community		3	state-12a235c0c6678378
qumran	-60	attested	essenes; qumran-community		3	state-c27beadaf52c3fd2
qumran	-50	attested	essenes; qumran-community		3	state-90110ce156e5f2bc
qumran	-40	attested	essenes; qumran-community		3	state-45d03dffb38274e7
qumran	-30	attested	essenes; qumran-community		3	state-42c340678d1c4a1a
qumran	-20	attested	essenes; qumran-community		3	state-fd55155f19cbe76e
qumran	-10	attested	essenes; qumran-community		3	state-b15c888025671fd7
qumran	0	attested	essenes; qumran-community		3	state-4d46865b49da34e9
qumran	10	attested	essenes; qumran-community		3	state-8fb7d6be5a5c24fd
qumran	20	attested	essenes; qumran-community		3	state-cca9f974e77b31cd
qumran	30	attested	essenes; qumran-community		3	state-fd44c2e2e6a4105e
qumran	40	attested	essenes; qumran-community		3	state-93f5bd1881645b65
qumran	50	attested	essenes; qumran-community		3	state-80b3f5ee2018ac0e
qumran	60	attested	essenes; qumran-community		3	state-866524b48bd7dd0d
rhegium	60	attested			1	state-2fbf0ede6d110abc
rome	-30	unknown	roman-empire	roman-empire	1	state-3ee264962e9c317f
rome	-20	unknown	roman-empire	roman-empire	1	state-6f11f6ecc3782afc
rome	-10	unknown	roman-empire	roman-empire	1	state-e1b92bd98025eb27
rome	0	unknown	roman-empire	roman-empire	1	state-435b265226369b3c
rome	10	unknown	roman-empire	roman-empire	1	state-a377b35b3afff565
rome	20	unknown	roman-empire	roman-empire	1	state-69732cd728175c1d
rome	30	unknown	roman-empire	roman-empire	1	state-833ddc280db5b96a
rome	40	unknown	disciples-of-jesus; roman-empire	roman-empire	2	state-adb6c4c16ec8ef77
rome	50	attested	disciples-of-jesus; roman-church; roman-empire	roman-empire	4	state-252bae1b1abf1be6
rome	60	attested	disciples-of-jesus; roman-church; roman-empire	roman-empire	4	state-cbf5fca825957a9a
rome	70	attested	disciples-of-jesus; roman-church; roman-empire	roman-empire	4	state-92d5eb305fe288b3
rome	80	attested	roman-church; roman-empire	roman-empire	3	state-aeb1d7bfe8e537f3
rome	90	attested	roman-church; roman-empire	roman-empire	3	state-2e264ae702175313
rome	100	attested	docetists; roman-church; roman-empire	roman-empire	4	state-97721cc8db092d05
rome	110	attested	docetists; roman-church; roman-empire	roman-empire	4	state-6a1d6b714a9a0319
rome	120	attested	docetists; roman-church; roman-empire	roman-empire	4	state-cdcd4304ebe1fcf4
rome	130	attested	docetists; roman-church; roman-empire; valentinians	roman-empire	5	state-06f6c5d0f2066395
rome	140	attested	docetists; marcionites; roman-church; roman-empire; valentinians	roman-empire	6	state-da5a69fa8001ecca
rome	150	attested	docetists; marcionites; roman-church; roman-empire; valentinians	roman-empire	6	state-3b058ebd5a8119a1
rome	160	attested	marcionites; roman-church; roman-empire; valentinians	roman-empire	5	state-086372e83a745ed1
rome	170	attested	marcionites; roman-church; roman-empire; valentinians	roman-empire	5	state-015a844537a3a4bf
rome	180	attested	marcionites; roman-church; roman-empire; valentinians	roman-empire	5	state-79ce19e3b7848102
rome	190	attested	marcionites; montanists; roman-church; roman-empire; valentinians	roman-empire	6	state-7a134f1944de81e3
rome	200	attested	marcionites; montanists; roman-church; roman-empire	roman-empire	5	state-07145f45a63b5a4e
rome	210	attested	marcionites; montanists; roman-church; roman-empire	roman-empire	5	state-f91868b9fe5ccfdf
rome	220	attested	marcionites; montanists; roman-church; roman-empire	roman-empire	5	state-1c17b96441878875
rome	230	attested	marcionites; roman-church; roman-empire	roman-empire	4	state-d794f2624e57926f
rome	240	attested	marcionites; roman-church; roman-empire	roman-empire	4	state-12b67a1c3717c46f
rome	250	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-970ccb89b745328b
rome	260	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-9611293de3b4d964
rome	270	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-6dc512e6d66711dc
rome	280	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-02f64c47efe1930e
rome	290	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-913446125066f429
rome	300	attested	marcionites; novatianists; roman-church; roman-empire	roman-empire	5	state-e20e3cc428723a34
rome	310	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-48b4e1817e5dd4ea
rome	320	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-b13ba6e837aef1c6
rome	330	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-827cd953fefb047f
rome	340	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-dac4e7e79a636c3c
rome	350	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-b2aa4c195fa67bd3
rome	360	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-e0d386ff2e9b5581
rome	370	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-4c6f86415816114b
rome	380	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-324eeca9ba671929
rome	390	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-b0c8e1644f0ea615
rome	400	attested	novatianists; roman-church; roman-empire	roman-empire	4	state-92e535a82a3abd65
salamis	40	attested			1	state-b02c0eefcaa73076
salmone	50	attested			1	state-fcfe60b9c423a1b6
samaria	-200	unknown	samaritans		1	state-7d126d78ca06d89f
samaria	-190	unknown	samaritans		1	state-2a317df6c5d1675c
samaria	-180	unknown	samaritans		1	state-7314a7b95cd07066
samaria	-170	unknown	samaritans		1	state-088756ca59e42ebd
samaria	-160	unknown	samaritans		1	state-8118179c07b3f70c
samaria	-150	unknown	samaritans		1	state-d5f71fe9f3e5ada6
samaria	-140	unknown	samaritans		1	state-468fad7a700813a4
samaria	-130	unknown	samaritans		1	state-823c3b5660fee279
samaria	-120	unknown	samaritans		1	state-a02a12ecd19da55d
samaria	-110	unknown	samaritans		1	state-e6c016f985ff5c8a
samaria	-100	unknown	samaritans		1	state-a95314cc27080665
samaria	-90	unknown	samaritans		1	state-f586a36353f8556b
samaria	-80	unknown	samaritans		1	state-a82a50332346c34a
samaria	-70	unknown	roman-empire; samaritans	roman-empire	2	state-c782ebb4faa6241e
samaria	-60	unknown	roman-empire; samaritans	roman-empire	2	state-b725fe376a0f128c
samaria	-50	unknown	roman-empire; samaritans	roman-empire	2	state-f7d7df9151b922f8
samaria	-40	unknown	roman-empire; samaritans	roman-empire	2	state-187c2addb49c8697
samaria	-30	unknown	roman-empire; samaritans	roman-empire	2	state-1367d17bccf7e81c
samaria	-20	unknown	roman-empire; samaritans	roman-empire	2	state-e2cf074332aaa6e2
samaria	-10	unknown	roman-empire; samaritans	roman-empire	2	state-4c35081f66ed1809
samaria	0	unknown	roman-empire; samaritans	roman-empire	2	state-d88365e908bc0d14
samaria	10	unknown	roman-empire; samaritans	roman-empire	2	state-a8cb71d161faa873
samaria	20	unknown	roman-empire; samaritans	roman-empire	2	state-0fd35ae5a7d441c8
samaria	30	attested	disciples-of-jesus; roman-empire; samaritans	roman-empire	5	state-df3dd7a2e808a14c
samaria	40	attested	disciples-of-jesus; roman-empire; samaritans	roman-empire	4	state-6eafbed6fd71f6ac
samaria	50	attested	roman-empire; samaritans	roman-empire	3	state-048c64d99ae3ec23
samaria	60	attested	roman-empire; samaritans	roman-empire	3	state-07fffb060525bb64
samaria	70	attested	roman-empire; samaritans	roman-empire	3	state-f63b554036b84c98
samaria	80	attested	roman-empire; samaritans	roman-empire	3	state-afaf75226c4c4b2e
samaria	90	attested	roman-empire; samaritans	roman-empire	3	state-e0cf76c50cd83e53
samaria	100	attested	ebionites; roman-empire; samaritans	roman-empire	4	state-b722f22ba2f61367
samaria	110	unknown	ebionites; roman-empire	roman-empire	2	state-3fe173be059c753c
samaria	120	unknown	ebionites; roman-empire	roman-empire	2	state-48c2c5bd65216740
samaria	130	unknown	ebionites; roman-empire	roman-empire	2	state-1c0bd1eaa6ccfa90
samaria	140	unknown	ebionites; roman-empire	roman-empire	2	state-70c086a1899d47c6
samaria	150	unknown	ebionites; roman-empire	roman-empire	2	state-df7b9b27cbf512e5
samaria	160	unknown	ebionites; roman-empire	roman-empire	2	state-ae17bc209425d3d0
samaria	170	unknown	ebionites; roman-empire	roman-empire	2	state-b4792c35cf1be251
samaria	180	unknown	ebionites; roman-empire	roman-empire	2	state-16289a9a6fe98a5e
samaria	190	unknown	ebionites; roman-empire	roman-empire	2	state-5634a6db1e4ef140
samaria	200	unknown	ebionites; roman-empire	roman-empire	2	state-5ff01145e3546cc2
samaria	210	unknown	ebionites; roman-empire	roman-empire	2	state-e3ced42533bac958
samaria	220	unknown	ebionites; roman-empire	roman-empire	2	state-f9b8554777ca3b9f
samaria	230	unknown	ebionites; roman-empire	roman-empire	2	state-8025aeec3b8314da
samaria	240	unknown	ebionites; roman-empire	roman-empire	2	state-eb9547863265b82f
samaria	250	unknown	ebionites; roman-empire	roman-empire	2	state-1eb56e2d8049d0c8
samaria	260	unknown	roman-empire	roman-empire	1	state-b4627bdfd9f3496f
samaria	270	unknown	roman-empire	roman-empire	1	state-17948de389db06ea
samaria	280	unknown	roman-empire	roman-empire	1	state-619a6dc482561b74
samaria	290	unknown	roman-empire	roman-empire	1	state-ce8162d9f09382b7
samaria	300	unknown	roman-empire	roman-empire	1	state-e76a5cc50bf4a715
samaria	310	unknown	roman-empire	roman-empire	1	state-31a0c0cc684cb4de
samaria	320	unknown	roman-empire	roman-empire	1	state-5dc5a0133ac9aab7
samaria	330	unknown	roman-empire	roman-empire	1	state-fe05f4e989a05610
samaria	340	unknown	roman-empire	roman-empire	1	state-7eac9c38df4956e7
samaria	350	unknown	roman-empire	roman-empire	1	state-c6c29136071a0c5f
samaria	360	unknown	roman-empire	roman-empire	1	state-87878d2ff678e8a5
samaria	370	unknown	roman-empire	roman-empire	1	state-16d6a073180e8f20
samaria	380	unknown	roman-empire	roman-empire	1	state-584647563257b399
samaria	390	unknown	roman-empire	roman-empire	1	state-be77ecf8369dae29
samaria	400	unknown	roman-empire	roman-empire	1	state-ddf2f3ef34faa185
samos	50	attested			1	state-b60ac96256a6083a
sardinia	-240	unknown	roman-empire	roman-empire	1	state-fbad60778099ebc8
sardinia	-230	unknown	roman-empire	roman-empire	1	state-852797e3c88a3c7d
sardinia	-220	unknown	roman-empire	roman-empire	1	state-d7e66b670443a753
sardinia	-210	unknown	roman-empire	roman-empire	1	state-13178c00ccc78a12
sardinia	-200	unknown	roman-empire	roman-empire	1	state-b27ae8af849b44ef
sardinia	-190	unknown	roman-empire	roman-empire	1	state-a1902f823d4c2f36
sardinia	-180	unknown	roman-empire	roman-empire	1	state-a75d9fe3e6b5b3fd
sardinia	-170	unknown	roman-empire	roman-empire	1	state-0a55bb977f5bf622
sardinia	-160	unknown	roman-empire	roman-empire	1	state-6ef9b52254efa4fc
sardinia	-150	unknown	roman-empire	roman-empire	1	state-353e097f2e6c3bb6
sardinia	-140	unknown	roman-empire	roman-empire	1	state-3374954a53a841cb
sardinia	-130	unknown	roman-empire	roman-empire	1	state-d2bcd01bd9d5fca5
sardinia	-120	unknown	roman-empire	roman-empire	1	state-1f6598cfac31c769
sardinia	-110	unknown	roman-empire	roman-empire	1	state-c999a14a54e6287b
sardinia	-100	unknown	roman-empire	roman-empire	1	state-fe98e9cd92e56901
sardinia	-90	unknown	roman-empire	roman-empire	1	state-6ac59cf51bfd6a2b
sardinia	-80	unknown	roman-empire	roman-empire	1	state-5194f1d43a857018
sardinia	-70	unknown	roman-empire	roman-empire	1	state-3450f0b953effde1
sardinia	-60	unknown	roman-empire	roman-empire	1	state-425d3a526a60c243
sardinia	-50	unknown	roman-empire	roman-empire	1	state-01be5a810d96ab08
sardinia	-40	unknown	roman-empire	roman-empire	1	state-9e772d2acce4eb81
sardinia	-30	unknown	roman-empire	roman-empire	1	state-bd8af3a8249c3869
sardinia	-20	unknown	roman-empire	roman-empire	1	state-6a2d833874b55a1a
sardinia	-10	unknown	roman-empire	roman-empire	1	state-f6eeb44dca41bf15
sardinia	0	unknown	roman-empire	roman-empire	1	state-a267d7daef937a35
sardinia	10	unknown	roman-empire	roman-empire	1	state-e455e43fa1c00dbb
sardinia	20	unknown	roman-empire	roman-empire	1	state-e43eb06b3b330e1c
sardinia	30	unknown	roman-empire	roman-empire	1	state-064ab088350f79e6
sardinia	40	unknown	roman-empire	roman-empire	1	state-f499045069d782f6
sardinia	50	unknown	roman-empire	roman-empire	1	state-808654e7acc291b9
sardinia	60	unknown	roman-empire	roman-empire	1	state-d1bb15ddf49b79d3
sardinia	70	unknown	roman-empire	roman-empire	1	state-9bece61600bd8157
sardinia	80	unknown	roman-empire	roman-empire	1	state-f33572eca783fabe
sardinia	90	unknown	roman-empire	roman-empire	1	state-2f101d189dd3203a
sardinia	100	unknown	roman-empire	roman-empire	1	state-b9be63078f06e5a4
sardinia	110	unknown	roman-empire	roman-empire	1	state-6d57548c7bfc10f7
sardinia	120	unknown	roman-empire	roman-empire	1	state-557603ea5a02143c
sardinia	130	unknown	roman-empire	roman-empire	1	state-1119f9fba87abeaf
sardinia	140	unknown	roman-empire	roman-empire	1	state-9b8da57b0def3ef5
sardinia	150	unknown	roman-empire	roman-empire	1	state-856f6da769d52cf2
sardinia	160	unknown	roman-empire	roman-empire	1	state-5b2829ca2a7f0073
sardinia	170	unknown	roman-empire	roman-empire	1	state-d0cdd5ac97fa6f58
sardinia	180	unknown	roman-empire	roman-empire	1	state-ef6310f4722e5cc9
sardinia	190	unknown	roman-empire	roman-empire	1	state-31224ab1a1ec7436
sardinia	200	unknown	roman-empire	roman-empire	1	state-8bffc2edaab5bc14
sardinia	210	unknown	roman-empire	roman-empire	1	state-b6f9b35613313b9d
sardinia	220	unknown	roman-empire	roman-empire	1	state-129a008ac7f20ede
sardinia	230	attested	roman-empire	roman-empire	2	state-1611b40c8ce6a884
sardinia	240	unknown	roman-empire	roman-empire	1	state-a7e6c10ac7e5eebc
sardinia	250	unknown	roman-empire	roman-empire	1	state-65d22808cd04ee70
sardinia	260	unknown	roman-empire	roman-empire	1	state-5360d3ade9a9dd8c
sardinia	270	unknown	roman-empire	roman-empire	1	state-1d774b2443a6a187
sardinia	280	unknown	roman-empire	roman-empire	1	state-926ec55e7107fb96
sardinia	290	unknown	roman-empire	roman-empire	1	state-23d4664945e07cdb
sardinia	300	unknown	roman-empire	roman-empire	1	state-56948f49464b1212
sardinia	310	unknown	roman-empire	roman-empire	1	state-66c97bab8f63eaaf
sardinia	320	unknown	roman-empire	roman-empire	1	state-d0ad7cf23c8930f4
sardinia	330	unknown	roman-empire	roman-empire	1	state-0d3ac48d6bac5976
sardinia	340	unknown	roman-empire	roman-empire	1	state-d079ce1a2be4cad6
sardinia	350	unknown	roman-empire	roman-empire	1	state-c5ef2ac9957cbe23
sardinia	360	unknown	roman-empire	roman-empire	1	state-edbf242d42f6e22d
sardinia	370	unknown	roman-empire	roman-empire	1	state-e94903fbb9f98ac5
sardinia	380	unknown	roman-empire	roman-empire	1	state-2693559ed05156eb
sardinia	390	unknown	roman-empire	roman-empire	1	state-bf6edaa6b907d669
sardinia	400	unknown	roman-empire	roman-empire	1	state-da10fdbcce52f82c
sardis	-140	unknown	roman-empire	roman-empire	1	state-ff0164fa0b1ebe05
sardis	-130	unknown	roman-empire	roman-empire	1	state-659dd8599b2cc2ce
sardis	-120	unknown	roman-empire	roman-empire	1	state-c0a813dd705a0ea9
sardis	-110	unknown	roman-empire	roman-empire	1	state-f47b231746f770b1
sardis	-100	unknown	roman-empire	roman-empire	1	state-7bbf510ba6a18189
sardis	-90	unknown	roman-empire	roman-empire	1	state-0a8e74920c5a71b9
sardis	-80	unknown	roman-empire	roman-empire	1	state-9982285a6ae1bb41
sardis	-70	unknown	roman-empire	roman-empire	1	state-8a93b6cb05bb887b
sardis	-60	unknown	roman-empire	roman-empire	1	state-102ca10c71479f29
sardis	-50	unknown	roman-empire	roman-empire	1	state-47cb170209f12b34
sardis	-40	unknown	roman-empire	roman-empire	1	state-dcb8d6e8c3367fb4
sardis	-30	unknown	roman-empire	roman-empire	1	state-58a3afd63fa00622
sardis	-20	unknown	roman-empire	roman-empire	1	state-619014d240e4b4c5
sardis	-10	unknown	roman-empire	roman-empire	1	state-0cb28cace2d9e67b
sardis	0	unknown	roman-empire	roman-empire	1	state-57bc7eada8c9b9d0
sardis	10	unknown	roman-empire	roman-empire	1	state-67367334c0ee8c01
sardis	20	unknown	roman-empire	roman-empire	1	state-61c012a0dcc964e7
sardis	30	unknown	roman-empire	roman-empire	1	state-f34840df48bed0c1
sardis	40	unknown	roman-empire	roman-empire	1	state-f40d0025cf37dd03
sardis	50	unknown	roman-empire	roman-empire	1	state-86310b8572f31f9c
sardis	60	unknown	roman-empire	roman-empire	1	state-bc624d1d25f2bf99
sardis	70	unknown	roman-empire	roman-empire	1	state-6fe713a058e13a84
sardis	80	unknown	roman-empire	roman-empire	1	state-885d5f4d2c97208d
sardis	90	attested	roman-empire; sardis-church	roman-empire	4	state-7844761bc82f61af
sardis	100	attested	roman-empire; sardis-church	roman-empire	3	state-058826f6c632cb74
sardis	110	attested	roman-empire; sardis-church	roman-empire	3	state-80bf545e85df18a8
sardis	120	attested	roman-empire; sardis-church	roman-empire	3	state-5fb54a067cedcac9
sardis	130	attested	roman-empire; sardis-church	roman-empire	3	state-bb0dbdf00c8449ba
sardis	140	attested	roman-empire; sardis-church	roman-empire	3	state-1e38d61349422dc7
sardis	150	attested	roman-empire; sardis-church	roman-empire	3	state-a087af56a57fb1ab
sardis	160	attested	roman-empire; sardis-church	roman-empire	3	state-4bc466ca9901e33c
sardis	170	attested	roman-empire; sardis-church	roman-empire	3	state-af8a5d18c4c0ce6d
sardis	180	attested	roman-empire; sardis-church	roman-empire	3	state-5d7722e44bc839ae
sardis	190	attested	roman-empire; sardis-church	roman-empire	3	state-3ab7dd4aa50e3871
sardis	200	attested	roman-empire; sardis-church	roman-empire	3	state-6a417e06698176c0
sardis	210	unknown	roman-empire	roman-empire	1	state-83d15a7f23c69db2
sardis	220	unknown	roman-empire	roman-empire	1	state-9dfc69f5dfaff55f
sardis	230	unknown	roman-empire	roman-empire	1	state-595213c23e58ddd6
sardis	240	unknown	roman-empire	roman-empire	1	state-77af37b78b4fd9cb
sardis	250	unknown	roman-empire	roman-empire	1	state-4bc254fae7105d18
sardis	260	unknown	roman-empire	roman-empire	1	state-f47f2642be4812a2
sardis	270	unknown	roman-empire	roman-empire	1	state-8fd1af2741d08617
sardis	280	unknown	roman-empire	roman-empire	1	state-003769948febf825
sardis	290	unknown	roman-empire	roman-empire	1	state-be45145444ee2522
sardis	300	unknown	roman-empire	roman-empire	1	state-36817106cd926b74
sardis	310	unknown	roman-empire	roman-empire	1	state-b47668f6a2eaca12
sardis	320	unknown	roman-empire	roman-empire	1	state-11a03b7054bceb49
sardis	330	unknown	roman-empire	roman-empire	1	state-2e474dde59db5bb8
sardis	340	unknown	roman-empire	roman-empire	1	state-3934f8161c4245b4
sardis	350	unknown	roman-empire	roman-empire	1	state-09bb9de9fb1e04a5
sardis	360	unknown	roman-empire	roman-empire	1	state-2a7dbb852c6e6c4a
sardis	370	unknown	roman-empire	roman-empire	1	state-ce03390ab4497ac3
sardis	380	unknown	roman-empire	roman-empire	1	state-4890e8e9bf5bb962
sardis	390	unknown	roman-empire	roman-empire	1	state-6867a1f6ce67a87a
sardis	400	unknown	roman-empire	roman-empire	1	state-b0124d0530f4807e
seleucia-ctesiphon	200	unknown	bardesanites		1	state-62152325b9b60be2
seleucia-ctesiphon	210	unknown	bardesanites		1	state-c3ae3fd76a59d0d0
seleucia-ctesiphon	220	unknown	bardesanites		1	state-9e44d3c0e70f0f10
seleucia-ctesiphon	230	unknown	bardesanites		1	state-eb36cb753ff1df50
seleucia-ctesiphon	240	unknown	bardesanites		1	state-086aca118fd21d9a
seleucia-ctesiphon	250	unknown	bardesanites		1	state-2300cc4bebe3b958
seleucia-ctesiphon	260	unknown	bardesanites		1	state-79d013243ad46fe4
seleucia-ctesiphon	270	unknown	bardesanites		1	state-0756432cbf1d4298
seleucia-ctesiphon	280	unknown	bardesanites		1	state-ac59688eaf380834
seleucia-ctesiphon	290	unknown	bardesanites		1	state-ad212fc23f078fa0
seleucia-ctesiphon	300	attested	bardesanites; church-of-the-east		3	state-10929a75c25b2821
seleucia-ctesiphon	310	attested	bardesanites; church-of-the-east		3	state-bc3d6b83ae69e41a
seleucia-ctesiphon	320	attested	bardesanites; church-of-the-east		3	state-80c85ea41b5b0df2
seleucia-ctesiphon	330	attested	bardesanites; church-of-the-east		3	state-8d8f985e4e9d69db
seleucia-ctesiphon	340	attested	bardesanites; church-of-the-east		3	state-ef9f1946b5fab8c8
seleucia-ctesiphon	350	attested	bardesanites; church-of-the-east		3	state-3f99032b10ec6999
seleucia-ctesiphon	360	attested	bardesanites; church-of-the-east		3	state-eca406d4f28c1ffc
seleucia-ctesiphon	370	attested	bardesanites; church-of-the-east		3	state-b757683d8c38a542
seleucia-ctesiphon	380	attested	bardesanites; church-of-the-east		3	state-7d4513acaff7b830
seleucia-ctesiphon	390	attested	bardesanites; church-of-the-east		3	state-01a15b20cd363d94
seleucia-ctesiphon	400	attested	bardesanites; church-of-the-east		3	state-983666db9fb27108
sidon	-70	unknown	roman-empire	roman-empire	1	state-07dc0d3d7332f5aa
sidon	-60	unknown	roman-empire	roman-empire	1	state-488e8caa5ef14486
sidon	-50	unknown	roman-empire	roman-empire	1	state-1191281fa4ca629c
sidon	-40	unknown	roman-empire	roman-empire	1	state-45dbc39cac190029
sidon	-30	unknown	roman-empire	roman-empire	1	state-24951afd6f6a7518
sidon	-20	unknown	roman-empire	roman-empire	1	state-8f648f9bd532949b
sidon	-10	unknown	roman-empire	roman-empire	1	state-2645c104e71dbdf1
sidon	0	unknown	roman-empire	roman-empire	1	state-6a55b572881feec9
sidon	10	unknown	roman-empire	roman-empire	1	state-7ee0e783b7aa032f
sidon	20	unknown	roman-empire	roman-empire	1	state-43437b94baf98654
sidon	30	unknown	roman-empire	roman-empire	1	state-c32089f355b86fa4
sidon	40	unknown	roman-empire	roman-empire	1	state-74f06942f52c19e2
sidon	50	attested	disciples-of-jesus; roman-empire	roman-empire	3	state-8f4baae96d3c567a
sidon	60	unknown	disciples-of-jesus; roman-empire	roman-empire	2	state-79013654317e63c7
sidon	70	unknown	roman-empire	roman-empire	1	state-ee3bd397e1cdcf15
sidon	80	unknown	roman-empire	roman-empire	1	state-d3c6e503f5947a51
sidon	90	unknown	roman-empire	roman-empire	1	state-ee1634d6b1e18adc
sidon	100	unknown	roman-empire	roman-empire	1	state-044ee89b947797e7
sidon	110	unknown	roman-empire	roman-empire	1	state-416cc093f7c71886
sidon	120	unknown	roman-empire	roman-empire	1	state-0c0a6e800f8997f3
sidon	130	unknown	roman-empire	roman-empire	1	state-7ca3c28dbee5fdcd
sidon	140	unknown	roman-empire	roman-empire	1	state-e1900814294dc75b
sidon	150	unknown	roman-empire	roman-empire	1	state-1887c87fe6835f22
sidon	160	unknown	roman-empire	roman-empire	1	state-ef607286036e0018
sidon	170	unknown	roman-empire	roman-empire	1	state-601b65bd05e79234
sidon	180	unknown	roman-empire	roman-empire	1	state-97d7611fe61e1abf
sidon	190	unknown	roman-empire	roman-empire	1	state-4ec9fdfde3fc5306
sidon	200	unknown	roman-empire	roman-empire	1	state-902378baf51e8957
sidon	210	unknown	roman-empire	roman-empire	1	state-fe2afe9b7a813b0b
sidon	220	unknown	roman-empire	roman-empire	1	state-fdf2e4cb9d8b5ffe
sidon	230	unknown	roman-empire	roman-empire	1	state-03724e77092d148d
sidon	240	unknown	roman-empire	roman-empire	1	state-1b7404e8dc5ec993
sidon	250	unknown	roman-empire	roman-empire	1	state-008dd74147058cd6
sidon	260	unknown	roman-empire	roman-empire	1	state-f1553e613e8780fe
sidon	270	unknown	roman-empire	roman-empire	1	state-71a26378a5235601
sidon	280	unknown	roman-empire	roman-empire	1	state-b78deaae3b185aad
sidon	290	unknown	roman-empire	roman-empire	1	state-b1f1dca6de1da749
sidon	300	unknown	roman-empire	roman-empire	1	state-7328683ec16957e9
sidon	310	unknown	roman-empire	roman-empire	1	state-0f06609e4dc54ccf
sidon	320	unknown	roman-empire	roman-empire	1	state-cbbed5853971a525
sidon	330	unknown	roman-empire	roman-empire	1	state-6a555301ed972cc4
sidon	340	unknown	roman-empire	roman-empire	1	state-27cc41b39cca40c8
sidon	350	unknown	roman-empire	roman-empire	1	state-0363aba955dd3d76
sidon	360	unknown	roman-empire	roman-empire	1	state-0e4d923a9faf87e1
sidon	370	unknown	roman-empire	roman-empire	1	state-2313b93be58b9187
sidon	380	unknown	roman-empire	roman-empire	1	state-62d94c08e7497480
sidon	390	unknown	roman-empire	roman-empire	1	state-790aa82c1303e104
sidon	400	unknown	roman-empire	roman-empire	1	state-0ab33c1ae59ea1a5
sinope	100	attested			1	state-a75c7a291e6ccd10
sinope	110	attested			1	state-5d8b4babb59ee01f
sinope	120	attested			1	state-c553d94c9888dc12
sinope	130	attested			1	state-d3a2a075a8448357
sinope	140	attested			1	state-92e9d54dd9adcf28
sinope	150	attested			1	state-1d8db8dae5984425
sinope	160	attested			1	state-471d0e1dc82be89a
smyrna	-140	unknown	roman-empire	roman-empire	1	state-7dc508d6b0c4be10
smyrna	-130	unknown	roman-empire	roman-empire	1	state-22b2993c5eff6d28
smyrna	-120	unknown	roman-empire	roman-empire	1	state-0813a68f1afa1c5b
smyrna	-110	unknown	roman-empire	roman-empire	1	state-5e2d41457fb987d7
smyrna	-100	unknown	roman-empire	roman-empire	1	state-9c2646247fe9f128
smyrna	-90	unknown	roman-empire	roman-empire	1	state-316277c7d04b9e26
smyrna	-80	unknown	roman-empire	roman-empire	1	state-54802b8625da8d3a
smyrna	-70	unknown	roman-empire	roman-empire	1	state-079ca99c6ca2e417
smyrna	-60	unknown	roman-empire	roman-empire	1	state-7d6777781ce98426
smyrna	-50	unknown	roman-empire	roman-empire	1	state-afb53f48126e73e1
smyrna	-40	unknown	roman-empire	roman-empire	1	state-168175b20b820c3d
smyrna	-30	unknown	roman-empire	roman-empire	1	state-e8cba621a2b0d821
smyrna	-20	unknown	roman-empire	roman-empire	1	state-ee21eb1441d17f6d
smyrna	-10	unknown	roman-empire	roman-empire	1	state-ffe846ac7c080842
smyrna	0	unknown	roman-empire	roman-empire	1	state-e1092e127d75dcdc
smyrna	10	unknown	roman-empire	roman-empire	1	state-d325760b743e8e0d
smyrna	20	unknown	roman-empire	roman-empire	1	state-68cd92a13689e0de
smyrna	30	unknown	roman-empire	roman-empire	1	state-f05874796ac28110
